Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
4.3,5.7,1425.0,-1,121741V78RIT
1.6,0.8,50.0,-1,471114BN5WM3
0.1,0.1,2025.0,-1,7421128USBJK
8.1,0.2,800.0,-1,747711TFX2CJ
0.7,8.1,150.0,-1,444411KMHB4X
0.1,4.1,900.0,-1,411744GCRQRC
0.1,8.1,1600.0,-1,774727UN1R3U
3.6,1.0,1150.0,-1,444142I3S22V
5.8,3.1,50.0,-1,1147715L01TT
8.1,8.0,1225.0,-1,114741IND1F2
8.0,3.9,1275.0,-1,417417JDG2TB
4.5,8.1,50.0,-1,4274740IUOW1
0.1,0.3,900.0,-1,7141119TH59Z
1.5,4.5,50.0,-1,744411KDWGF6
0.1,4.6,1775.0,-1,41411418N4JD
4.7,0.4,400.0,-1,4441448IX2XB
0.1,7.1,850.0,-1,214444KYI9AA
2.8,8.1,1350.0,-1,21171438VUN1
6.4,1.6,1250.0,-1,441144NZ5KE7
8.1,1.6,200.0,-1,714214USNZQE
2.6,3.6,1175.0,-1,744421V3A22E
0.1,2.2,1400.0,-1,744117JX8LCF
5.5,8.1,1375.0,-1,117224ZBP6RV
0.3,2.6,375.0,-1,444441NIMTX9
1.7,5.8,1375.0,-1,411411VDKW6R
2.4,0.3,625.0,-1,4277472O3URE
2.6,6.6,75.0,-1,714717DSZAJ1
6.9,6.0,1325.0,-1,744442B9IIC5
4.9,3.4,1300.0,-1,141474K4MZM0
0.5,6.0,375.0,-1,777747Z6Y0SV
0.1,2.3,2050.0,-1,4474413EFRGR
4.0,1.9,50.0,-1,4172172FT7M3
