Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.4,4.9,950.0,-1,472682LPP595
7.9,0.4,275.0,-1,1713740F3OWG
7.0,7.9,1325.0,-1,147326VZ4GIZ
2.2,0.4,200.0,-1,177334OH4OH1
5.2,2.8,1250.0,-1,188837T6K1HJ
3.1,7.9,125.0,-1,61888849PA14
0.4,0.7,1250.0,-1,4272621VARYP
3.1,7.3,1325.0,-1,671361I8PZXE
5.5,3.1,50.0,-1,486387K0KFCE
1.9,4.0,50.0,-1,481684Q2CQQA
0.1,5.8,1775.0,-1,367488DDU7UJ
0.1,7.6,425.0,-1,217368Z4PJC4
7.3,0.7,1100.0,-1,2161449V6JO4
0.1,1.9,500.0,-1,732881F9MDU2
3.4,0.7,1100.0,-1,387677833TWF
5.2,5.5,1400.0,-1,781682ED0BV2
2.5,3.4,1175.0,-1,311684X3JTB6
4.9,0.7,275.0,-1,7681687PFVV0
0.1,3.1,1475.0,-1,887134F3UALK
1.0,7.9,1400.0,-1,632111WDKNK8
0.7,5.5,350.0,-1,171412LM3FMB
1.9,5.5,1325.0,-1,4263721JWXFN
0.4,2.8,950.0,-1,786446K9XK03
5.2,0.4,950.0,-1,212136YXPRFZ
0.1,0.1,800.0,-1,748311R2HXJK
3.7,1.9,50.0,-1,881617YYRGVV
2.5,5.8,50.0,-1,181112FPH9A6
1.3,1.9,50.0,-1,176848I1KCV4
5.2,7.6,1325.0,-1,388213S048ME
7.0,3.1,1250.0,-1,762388VQLIWP
0.7,3.7,425.0,-1,128118IO1CSB
6.7,1.6,125.0,-1,1138884VVTEN
