Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
2.7,4.0,1200.0,-1,242707VAEK1D
8.1,0.1,2025.0,-1,777445W94G15
8.1,1.0,175.0,-1,552114TXM43C
7.9,8.1,1275.0,-1,4415011N3B18
3.8,8.1,50.0,-1,1077446A0J0B
1.2,0.5,75.0,-1,2444746B98AI
0.1,7.9,2050.0,-1,0775454K6WFB
0.2,0.3,2050.0,-1,042444I8NX4G
8.1,3.5,1250.0,-1,747477CDJNAZ
0.5,5.0,225.0,-1,511124XDIDD5
4.8,0.4,875.0,-1,0744445VNX6L
3.6,8.1,1350.0,-1,4747272VTZF5
0.4,0.1,1050.0,-1,477272AHGISV
4.6,2.6,50.0,-1,174074IFWDYS
0.1,4.5,1800.0,-1,174514Y1VGM8
8.1,0.3,1000.0,-1,412472L5YYUC
0.1,6.3,950.0,-1,420754G6MFHW
0.3,8.1,300.0,-1,141540XCZY9Z
5.3,5.5,1375.0,-1,740472YNXL0U
0.4,2.9,775.0,-1,727044YKXKFK
5.5,2.6,1250.0,-1,744474DXG8HT
0.9,8.1,1400.0,-1,157477RN37E5
2.6,1.4,1225.0,-1,042457QZOG4N
2.0,3.0,50.0,-1,140212TZOZOK
0.1,2.4,1400.0,-1,147144LERIS5
5.6,0.5,275.0,-1,7747421TUNP0
2.6,5.9,50.0,-1,452444JF7CFD
7.4,3.2,50.0,-1,442545YA7UE4
3.3,0.4,400.0,-1,225412OF3OCH
2.2,6.2,1375.0,-1,544420GW21EA
7.8,5.8,1275.0,-1,442244RCH0OJ
0.1,0.9,550.0,-1,4447151QQF58
