Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
4.6,1.2,125.0,-1,457542ZX3GQJ
0.1,8.0,1625.0,-1,2424745MQ2F7
8.0,0.2,2050.0,-1,7159412XUXC0
8.1,7.7,1250.0,-1,519224P8R2KR
0.1,0.5,2000.0,-1,9245541OLGBX
3.2,8.1,100.0,-1,257444LTX7WS
0.2,3.9,675.0,-1,646429TK1UNF
4.8,3.6,1300.0,-1,151246CELBBI
7.5,0.4,950.0,-1,946651JP1OUW
2.3,0.5,975.0,-1,564545JGQBV6
4.0,7.8,1300.0,-1,955652ZC4Y24
0.7,0.7,75.0,-1,454226FLZLRZ
7.9,3.2,50.0,-1,211994LQUNXM
0.4,4.1,1675.0,-1,745659F7TILV
0.2,7.2,450.0,-1,5454148T41ZI
8.1,4.4,1275.0,-1,1222123MBFED
2.1,4.7,50.0,-1,144141GXQ6BO
2.5,5.3,1300.0,-1,514445GLDAQH
0.1,1.7,1300.0,-1,546424Y3LJ59
7.3,0.6,250.0,-1,292442LFNY9V
4.9,1.0,1125.0,-1,4564296NT0F6
6.0,5.8,1350.0,-1,464655AQTS83
0.1,0.5,675.0,-1,4144943XN5KD
2.4,2.8,1200.0,-1,472515K16P0P
0.1,6.0,975.0,-1,265649N416BQ
5.6,0.1,2050.0,-1,542114IADI5N
6.8,2.3,1250.0,-1,946459G1G4S6
0.7,2.9,175.0,-1,442771M6FUIL
2.7,0.4,325.0,-1,45645231BEBD
5.7,3.2,50.0,-1,545149XY4SXH
1.9,7.4,1375.0,-1,565642IK7EYO
6.1,8.1,1350.0,-1,195472KXNPTJ
