Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase
2.2,0.1,1175.0,-1
2.2,0.1,1250.0,-1
2.2,0.1,1325.0,-1
2.2,0.1,1400.0,-1
2.2,0.1,1475.0,-1
2.2,0.1,1550.0,-1
2.2,0.1,1625.0,-1
2.2,0.1,1700.0,-1
2.2,0.1,1775.0,-1
2.2,0.1,1850.0,-1
2.2,0.1,1925.0,-1
2.2,0.1,2000.0,-1
2.5,0.1,50.0,-1
2.5,0.1,125.0,-1
2.5,0.1,200.0,-1
2.5,0.1,275.0,-1
2.5,0.1,350.0,-1
2.5,0.1,425.0,-1
2.5,0.1,500.0,-1
2.5,0.1,575.0,-1
2.5,0.1,650.0,-1
2.5,0.1,725.0,-1
2.5,0.1,800.0,-1
2.5,0.1,875.0,-1
2.5,0.1,950.0,-1
2.5,0.1,1025.0,-1
2.5,0.1,1100.0,-1
2.5,0.1,1175.0,-1
2.5,0.1,1250.0,-1
2.5,0.1,1325.0,-1
2.5,0.1,1400.0,-1
2.5,0.1,1475.0,-1
2.5,0.1,1550.0,-1
2.5,0.1,1625.0,-1
2.5,0.1,1700.0,-1
2.5,0.1,1775.0,-1
2.5,0.1,1850.0,-1
2.5,0.1,1925.0,-1
2.5,0.1,2000.0,-1
2.8,0.1,50.0,-1
2.8,0.1,125.0,-1
2.8,0.1,200.0,-1
2.8,0.1,275.0,-1
2.8,0.1,350.0,-1
2.8,0.1,425.0,-1
2.8,0.1,500.0,-1
2.8,0.1,575.0,-1
2.8,0.1,650.0,-1
2.8,0.1,725.0,-1
2.8,0.1,800.0,-1
2.8,0.1,875.0,-1
2.8,0.1,950.0,-1
2.8,0.1,1025.0,-1
2.8,0.1,1100.0,-1
2.8,0.1,1175.0,-1
2.8,0.1,1250.0,-1
2.8,0.1,1325.0,-1
2.8,0.1,1400.0,-1
2.8,0.1,1475.0,-1
2.8,0.1,1550.0,-1
2.8,0.1,1625.0,-1
2.8,0.1,1700.0,-1
2.8,0.1,1775.0,-1
2.8,0.1,1850.0,-1
2.8,0.1,1925.0,-1
2.8,0.1,2000.0,-1
3.1,0.1,50.0,-1
3.1,0.1,125.0,-1
3.1,0.1,200.0,-1
3.1,0.1,275.0,-1
3.1,0.1,350.0,-1
3.1,0.1,425.0,-1
3.1,0.1,500.0,-1
3.1,0.1,575.0,-1
3.1,0.1,650.0,-1
3.1,0.1,725.0,-1
3.1,0.1,800.0,-1
3.1,0.1,875.0,-1
3.1,0.1,950.0,-1
3.1,0.1,1025.0,-1
3.1,0.1,1100.0,-1
3.1,0.1,1175.0,-1
3.1,0.1,1250.0,-1
3.1,0.1,1325.0,-1
3.1,0.1,1400.0,-1
3.1,0.1,1475.0,-1
3.1,0.1,1550.0,-1
3.1,0.1,1625.0,-1
3.1,0.1,1700.0,-1
3.1,0.1,1775.0,-1
3.1,0.1,1850.0,-1
3.1,0.1,1925.0,-1
3.1,0.1,2000.0,-1
3.4,0.1,50.0,-1
3.4,0.1,125.0,-1
3.4,0.1,200.0,-1
3.4,0.1,275.0,-1
3.4,0.1,350.0,-1
3.4,0.1,425.0,-1
3.4,0.1,500.0,-1
3.4,0.1,575.0,-1
3.4,0.1,650.0,-1
3.4,0.1,725.0,-1
3.4,0.1,800.0,-1
3.4,0.1,875.0,-1
3.4,0.1,950.0,-1
3.4,0.1,1025.0,-1
3.4,0.1,1100.0,-1
3.4,0.1,1175.0,-1
3.4,0.1,1250.0,-1
3.4,0.1,1325.0,-1
3.4,0.1,1400.0,-1
3.4,0.1,1475.0,-1
3.4,0.1,1550.0,-1
3.4,0.1,1625.0,-1
3.4,0.1,1700.0,-1
3.4,0.1,1775.0,-1
3.4,0.1,1850.0,-1
3.4,0.1,1925.0,-1
3.4,0.1,2000.0,-1
3.7,0.1,50.0,-1
3.7,0.1,125.0,-1
3.7,0.1,200.0,-1
3.7,0.1,275.0,-1
3.7,0.1,350.0,-1
3.7,0.1,425.0,-1
3.7,0.1,500.0,-1
3.7,0.1,575.0,-1
3.7,0.1,650.0,-1
3.7,0.1,725.0,-1
3.7,0.1,800.0,-1
3.7,0.1,875.0,-1
3.7,0.1,950.0,-1
3.7,0.1,1025.0,-1
3.7,0.1,1100.0,-1
3.7,0.1,1175.0,-1
3.7,0.1,1250.0,-1
3.7,0.1,1325.0,-1
3.7,0.1,1400.0,-1
3.7,0.1,1475.0,-1
3.7,0.1,1550.0,-1
3.7,0.1,1625.0,-1
3.7,0.1,1700.0,-1
3.7,0.1,1775.0,-1
3.7,0.1,1850.0,-1
3.7,0.1,1925.0,-1
3.7,0.1,2000.0,-1
4.0,0.1,50.0,-1
4.0,0.1,125.0,-1
4.0,0.1,200.0,-1
4.0,0.1,275.0,-1
4.0,0.1,350.0,-1
4.0,0.1,425.0,-1
4.0,0.1,500.0,-1
4.0,0.1,575.0,-1
4.0,0.1,650.0,-1
4.0,0.1,725.0,-1
4.0,0.1,800.0,-1
4.0,0.1,875.0,0
4.0,0.1,950.0,-1
4.0,0.1,1025.0,-1
4.0,0.1,1100.0,-1
4.0,0.1,1175.0,-1
4.0,0.1,1250.0,-1
4.0,0.1,1325.0,-1
4.0,0.1,1400.0,-1
4.0,0.1,1475.0,-1
4.0,0.1,1550.0,-1
4.0,0.1,1625.0,-1
4.0,0.1,1700.0,-1
4.0,0.1,1775.0,-1
4.0,0.1,1850.0,-1
4.0,0.1,1925.0,-1
4.0,0.1,2000.0,-1
4.3,0.1,50.0,-1
4.3,0.1,125.0,-1
4.3,0.1,200.0,-1
4.3,0.1,275.0,-1
4.3,0.1,350.0,-1
4.3,0.1,425.0,-1
4.3,0.1,500.0,-1
4.3,0.1,575.0,-1
4.3,0.1,650.0,-1
4.3,0.1,725.0,-1
4.3,0.1,800.0,-1
4.3,0.1,875.0,-1
4.3,0.1,950.0,-1
4.3,0.1,1025.0,-1
4.3,0.1,1100.0,-1
4.3,0.1,1175.0,-1
4.3,0.1,1250.0,-1
4.3,0.1,1325.0,-1
4.3,0.1,1400.0,-1
4.3,0.1,1475.0,0
4.3,0.1,1550.0,-1
4.3,0.1,1625.0,-1
4.3,0.1,1700.0,-1
4.3,0.1,1775.0,-1
4.3,0.1,1850.0,-1
4.3,0.1,1925.0,-1
4.3,0.1,2000.0,0
4.6,0.1,50.0,-1
4.6,0.1,125.0,-1
4.6,0.1,200.0,-1
4.6,0.1,275.0,-1
4.6,0.1,350.0,-1
4.6,0.1,425.0,-1
4.6,0.1,500.0,-1
4.6,0.1,575.0,-1
4.6,0.1,650.0,-1
4.6,0.1,725.0,-1
4.6,0.1,800.0,-1
4.6,0.1,875.0,-1
4.6,0.1,950.0,-1
4.6,0.1,1025.0,-1
4.6,0.1,1100.0,-1
4.6,0.1,1175.0,-1
4.6,0.1,1250.0,-1
4.6,0.1,1325.0,-1
4.6,0.1,1400.0,-1
4.6,0.1,1475.0,-1
4.6,0.1,1550.0,-1
4.6,0.1,1625.0,-1
4.6,0.1,1700.0,-1
4.6,0.1,1775.0,-1
4.6,0.1,1850.0,-1
4.6,0.1,1925.0,-1
4.6,0.1,2000.0,-1
4.9,0.1,50.0,-1
4.9,0.1,125.0,-1
4.9,0.1,200.0,-1
4.9,0.1,275.0,-1
4.9,0.1,350.0,-1
4.9,0.1,425.0,-1
4.9,0.1,500.0,-1
4.9,0.1,575.0,-1
4.9,0.1,650.0,0
4.9,0.1,725.0,-1
4.9,0.1,800.0,-1
4.9,0.1,875.0,-1
4.9,0.1,950.0,-1
4.9,0.1,1025.0,-1
4.9,0.1,1100.0,-1
4.9,0.1,1175.0,-1
4.9,0.1,1250.0,-1
4.9,0.1,1325.0,-1
4.9,0.1,1400.0,-1
4.9,0.1,1475.0,-1
4.9,0.1,1550.0,-1
4.9,0.1,1625.0,-1
4.9,0.1,1700.0,-1
4.9,0.1,1775.0,-1
4.9,0.1,1850.0,-1
4.9,0.1,1925.0,0
4.9,0.1,2000.0,-1
5.2,0.1,50.0,-1
5.2,0.1,125.0,-1
5.2,0.1,200.0,-1
5.2,0.1,275.0,-1
5.2,0.1,350.0,-1
5.2,0.1,425.0,-1
5.2,0.1,500.0,-1
5.2,0.1,575.0,-1
5.2,0.1,650.0,0
5.2,0.1,725.0,-1
5.2,0.1,800.0,-1
5.2,0.1,875.0,-1
5.2,0.1,950.0,-1
5.2,0.1,1025.0,-1
5.2,0.1,1100.0,-1
5.2,0.1,1175.0,-1
5.2,0.1,1250.0,-1
5.2,0.1,1325.0,-1
5.2,0.1,1400.0,-1
5.2,0.1,1475.0,-1
5.2,0.1,1550.0,-1
5.2,0.1,1625.0,-1
5.2,0.1,1700.0,-1
5.2,0.1,1775.0,-1
5.2,0.1,1850.0,-1
5.2,0.1,1925.0,-1
5.2,0.1,2000.0,0
5.5,0.1,50.0,-1
5.5,0.1,125.0,-1
5.5,0.1,200.0,-1
5.5,0.1,275.0,-1
5.5,0.1,350.0,-1
5.5,0.1,425.0,-1
5.5,0.1,500.0,-1
5.5,0.1,575.0,-1
5.5,0.1,650.0,-1
5.5,0.1,725.0,-1
5.5,0.1,800.0,-1
5.5,0.1,875.0,-1
5.5,0.1,950.0,-1
5.5,0.1,1025.0,-1
5.5,0.1,1100.0,-1
5.5,0.1,1175.0,-1
5.5,0.1,1250.0,-1
5.5,0.1,1325.0,-1
5.5,0.1,1400.0,-1
5.5,0.1,1475.0,-1
5.5,0.1,1550.0,-1
5.5,0.1,1625.0,-1
5.5,0.1,1700.0,-1
5.5,0.1,1775.0,-1
5.5,0.1,1850.0,-1
5.5,0.1,1925.0,-1
5.5,0.1,2000.0,-1
5.8,0.1,50.0,-1
5.8,0.1,125.0,-1
5.8,0.1,200.0,-1
5.8,0.1,275.0,-1
5.8,0.1,350.0,-1
5.8,0.1,425.0,-1
5.8,0.1,500.0,-1
5.8,0.1,575.0,-1
5.8,0.1,650.0,-1
5.8,0.1,725.0,-1
5.8,0.1,800.0,-1
5.8,0.1,875.0,-1
5.8,0.1,950.0,-1
5.8,0.1,1025.0,-1
5.8,0.1,1100.0,-1
5.8,0.1,1175.0,-1
5.8,0.1,1250.0,-1
5.8,0.1,1325.0,-1
5.8,0.1,1400.0,-1
5.8,0.1,1475.0,-1
5.8,0.1,1550.0,-1
5.8,0.1,1625.0,-1
5.8,0.1,1700.0,-1
5.8,0.1,1775.0,-1
5.8,0.1,1850.0,-1
5.8,0.1,1925.0,-1
5.8,0.1,2000.0,0
6.1,0.1,50.0,-1
6.1,0.1,125.0,-1
6.1,0.1,200.0,-1
6.1,0.1,275.0,-1
6.1,0.1,350.0,-1
6.1,0.1,425.0,-1
6.1,0.1,500.0,-1
6.1,0.1,575.0,-1
6.1,0.1,650.0,-1
6.1,0.1,725.0,-1
6.1,0.1,800.0,-1
6.1,0.1,875.0,-1
6.1,0.1,950.0,-1
6.1,0.1,1025.0,-1
6.1,0.1,1100.0,-1
6.1,0.1,1175.0,-1
6.1,0.1,1250.0,-1
6.1,0.1,1325.0,-1
6.1,0.1,1400.0,-1
6.1,0.1,1475.0,-1
6.1,0.1,1550.0,-1
6.1,0.1,1625.0,-1
6.1,0.1,1700.0,-1
6.1,0.1,1775.0,-1
6.1,0.1,1850.0,-1
6.1,0.1,1925.0,-1
6.1,0.1,2000.0,-1
6.4,0.1,50.0,-1
6.4,0.1,125.0,-1
6.4,0.1,200.0,-1
6.4,0.1,275.0,-1
6.4,0.1,350.0,-1
6.4,0.1,425.0,-1
6.4,0.1,500.0,-1
6.4,0.1,575.0,-1
6.4,0.1,650.0,-1
6.4,0.1,725.0,-1
6.4,0.1,800.0,-1
6.4,0.1,875.0,-1
6.4,0.1,950.0,-1
6.4,0.1,1025.0,-1
6.4,0.1,1100.0,-1
6.4,0.1,1175.0,-1
6.4,0.1,1250.0,-1
6.4,0.1,1325.0,-1
6.4,0.1,1400.0,-1
6.4,0.1,1475.0,-1
6.4,0.1,1550.0,-1
6.4,0.1,1625.0,-1
6.4,0.1,1700.0,-1
6.4,0.1,1775.0,-1
6.4,0.1,1850.0,-1
6.4,0.1,1925.0,-1
6.4,0.1,2000.0,-1
6.7,0.1,50.0,-1
6.7,0.1,125.0,-1
6.7,0.1,200.0,-1
6.7,0.1,275.0,-1
6.7,0.1,350.0,-1
6.7,0.1,425.0,-1
6.7,0.1,500.0,-1
6.7,0.1,575.0,-1
6.7,0.1,650.0,-1
6.7,0.1,725.0,-1
6.7,0.1,800.0,0
6.7,0.1,875.0,-1
6.7,0.1,950.0,-1
6.7,0.1,1025.0,-1
6.7,0.1,1100.0,-1
6.7,0.1,1175.0,-1
6.7,0.1,1250.0,-1
6.7,0.1,1325.0,-1
6.7,0.1,1400.0,-1
6.7,0.1,1475.0,-1
6.7,0.1,1550.0,-1
6.7,0.1,1625.0,-1
6.7,0.1,1700.0,-1
6.7,0.1,1775.0,-1
6.7,0.1,1850.0,-1
6.7,0.1,1925.0,-1
6.7,0.1,2000.0,-1
7.0,0.1,50.0,-1
7.0,0.1,125.0,-1
7.0,0.1,200.0,-1
7.0,0.1,275.0,-1
7.0,0.1,350.0,-1
7.0,0.1,425.0,-1
7.0,0.1,500.0,-1
7.0,0.1,575.0,-1
7.0,0.1,650.0,-1
7.0,0.1,725.0,-1
7.0,0.1,800.0,-1
7.0,0.1,875.0,-1
7.0,0.1,950.0,-1
7.0,0.1,1025.0,-1
7.0,0.1,1100.0,-1
7.0,0.1,1175.0,-1
7.0,0.1,1250.0,-1
7.0,0.1,1325.0,-1
7.0,0.1,1400.0,-1
7.0,0.1,1475.0,-1
7.0,0.1,1550.0,-1
7.0,0.1,1625.0,-1
7.0,0.1,1700.0,-1
7.0,0.1,1775.0,-1
7.0,0.1,1850.0,-1
7.0,0.1,1925.0,-1
7.0,0.1,2000.0,-1
7.3,0.1,50.0,-1
7.3,0.1,125.0,-1
7.3,0.1,200.0,-1
7.3,0.1,275.0,-1
7.3,0.1,350.0,-1
7.3,0.1,425.0,-1
7.3,0.1,500.0,-1
7.3,0.1,575.0,-1
7.3,0.1,650.0,-1
7.3,0.1,725.0,-1
7.3,0.1,800.0,-1
7.3,0.1,875.0,-1
7.3,0.1,950.0,-1
7.3,0.1,1025.0,-1
7.3,0.1,1100.0,-1
7.3,0.1,1175.0,-1
7.3,0.1,1250.0,-1
7.3,0.1,1325.0,-1
7.3,0.1,1400.0,-1
7.3,0.1,1475.0,-1
7.3,0.1,1550.0,-1
7.3,0.1,1625.0,-1
7.3,0.1,1700.0,-1
7.3,0.1,1775.0,-1
7.3,0.1,1850.0,-1
7.3,0.1,1925.0,-1
7.3,0.1,2000.0,-1
7.6,0.1,50.0,-1
7.6,0.1,125.0,-1
7.6,0.1,200.0,-1
7.6,0.1,275.0,-1
7.6,0.1,350.0,-1
7.6,0.1,425.0,-1
7.6,0.1,500.0,-1
7.6,0.1,575.0,-1
7.6,0.1,650.0,-1
7.6,0.1,725.0,0
7.6,0.1,800.0,-1
7.6,0.1,875.0,-1
7.6,0.1,950.0,0
7.6,0.1,1025.0,-1
7.6,0.1,1100.0,-1
7.6,0.1,1175.0,-1
7.6,0.1,1250.0,-1
7.6,0.1,1325.0,-1
7.6,0.1,1400.0,-1
7.6,0.1,1475.0,-1
7.6,0.1,1550.0,-1
7.6,0.1,1625.0,-1
7.6,0.1,1700.0,-1
7.6,0.1,1775.0,-1
7.6,0.1,1850.0,-1
7.6,0.1,1925.0,-1
7.6,0.1,2000.0,-1
7.9,0.1,50.0,0
7.9,0.1,125.0,-1
7.9,0.1,200.0,-1
7.9,0.1,275.0,-1
7.9,0.1,350.0,-1
7.9,0.1,425.0,-1
7.9,0.1,500.0,0
7.9,0.1,575.0,0
7.9,0.1,650.0,-1
7.9,0.1,725.0,-1
7.9,0.1,800.0,-1
7.9,0.1,875.0,-1
7.9,0.1,950.0,-1
7.9,0.1,1025.0,-1
7.9,0.1,1100.0,-1
7.9,0.1,1175.0,-1
7.9,0.1,1250.0,-1
7.9,0.1,1325.0,0
7.9,0.1,1400.0,-1
7.9,0.1,1475.0,-1
7.9,0.1,1550.0,-1
7.9,0.1,1625.0,-1
7.9,0.1,1700.0,0
7.9,0.1,1775.0,-1
7.9,0.1,1850.0,-1
7.9,0.1,1925.0,0
7.9,0.1,2000.0,0
0.1,0.4,50.0,-1
0.1,0.4,125.0,-1
0.1,0.4,200.0,-1
0.1,0.4,275.0,-1
0.1,0.4,350.0,-1
0.1,0.4,425.0,-1
0.1,0.4,500.0,0
0.1,0.4,575.0,-1
0.1,0.4,650.0,0
0.1,0.4,725.0,0
0.1,0.4,800.0,-1
0.1,0.4,875.0,-1
0.1,0.4,950.0,-1
0.1,0.4,1025.0,-1
0.1,0.4,1100.0,-1
0.1,0.4,1175.0,-1
0.1,0.4,1250.0,1
0.1,0.4,1325.0,0
0.1,0.4,1400.0,-1
0.1,0.4,1475.0,-1
0.1,0.4,1550.0,-1
0.1,0.4,1625.0,-1
0.1,0.4,1700.0,-1
0.1,0.4,1775.0,-1
0.1,0.4,1850.0,-1
0.1,0.4,1925.0,-1
0.1,0.4,2000.0,-1
0.4,0.4,50.0,-1
0.4,0.4,125.0,-1
0.4,0.4,200.0,-1
0.4,0.4,275.0,-1
0.4,0.4,350.0,0
0.4,0.4,425.0,-1
0.4,0.4,500.0,-1
0.4,0.4,575.0,0
0.4,0.4,650.0,-1
0.4,0.4,725.0,-1
0.4,0.4,800.0,-1
0.4,0.4,875.0,1
0.4,0.4,950.0,-1
0.4,0.4,1025.0,-1
0.4,0.4,1100.0,-1
0.4,0.4,1175.0,-1
0.4,0.4,1250.0,-1
0.4,0.4,1325.0,-1
0.4,0.4,1400.0,-1
0.4,0.4,1475.0,-1
0.4,0.4,1550.0,-1
0.4,0.4,1625.0,-1
0.4,0.4,1700.0,-1
0.4,0.4,1775.0,-1
0.4,0.4,1850.0,-1
0.4,0.4,1925.0,-1
0.4,0.4,2000.0,-1
0.7,0.4,50.0,-1
0.7,0.4,125.0,-1
0.7,0.4,200.0,1
0.7,0.4,275.0,-1
0.7,0.4,350.0,-1
0.7,0.4,425.0,1
0.7,0.4,500.0,1
0.7,0.4,575.0,-1
0.7,0.4,650.0,-1
0.7,0.4,725.0,-1
0.7,0.4,800.0,-1
0.7,0.4,875.0,-1
0.7,0.4,950.0,-1
0.7,0.4,1025.0,-1
0.7,0.4,1100.0,-1
0.7,0.4,1175.0,-1
0.7,0.4,1250.0,-1
0.7,0.4,1325.0,-1
0.7,0.4,1400.0,-1
0.7,0.4,1475.0,-1
0.7,0.4,1550.0,-1
0.7,0.4,1625.0,-1
0.7,0.4,1700.0,-1
0.7,0.4,1775.0,-1
0.7,0.4,1850.0,-1
0.7,0.4,1925.0,-1
0.7,0.4,2000.0,-1
1.0,0.4,50.0,-1
1.0,0.4,125.0,-1
1.0,0.4,200.0,-1
1.0,0.4,275.0,-1
1.0,0.4,350.0,-1
1.0,0.4,425.0,-1
1.0,0.4,500.0,-1
1.0,0.4,575.0,1
1.0,0.4,650.0,0
1.0,0.4,725.0,-1
1.0,0.4,800.0,-1
1.0,0.4,875.0,-1
1.0,0.4,950.0,-1
1.0,0.4,1025.0,-1
1.0,0.4,1100.0,-1
1.0,0.4,1175.0,-1
1.0,0.4,1250.0,-1
1.0,0.4,1325.0,-1
1.0,0.4,1400.0,-1
1.0,0.4,1475.0,-1
1.0,0.4,1550.0,-1
1.0,0.4,1625.0,-1
1.0,0.4,1700.0,-1
1.0,0.4,1775.0,-1
1.0,0.4,1850.0,-1
1.0,0.4,1925.0,-1
1.0,0.4,2000.0,-1
1.3,0.4,50.0,-1
1.3,0.4,125.0,0
1.3,0.4,200.0,-1
1.3,0.4,275.0,-1
1.3,0.4,350.0,1
1.3,0.4,425.0,-1
1.3,0.4,500.0,-1
1.3,0.4,575.0,-1
1.3,0.4,650.0,0
1.3,0.4,725.0,-1
1.3,0.4,800.0,0
1.3,0.4,875.0,-1
1.3,0.4,950.0,-1
1.3,0.4,1025.0,-1
1.3,0.4,1100.0,-1
1.3,0.4,1175.0,-1
1.3,0.4,1250.0,-1
1.3,0.4,1325.0,-1
1.3,0.4,1400.0,-1
1.3,0.4,1475.0,-1
1.3,0.4,1550.0,-1
1.3,0.4,1625.0,-1
1.3,0.4,1700.0,-1
1.3,0.4,1775.0,-1
1.3,0.4,1850.0,-1
1.3,0.4,1925.0,-1
1.3,0.4,2000.0,-1
1.6,0.4,50.0,-1
1.6,0.4,125.0,-1
1.6,0.4,200.0,-1
1.6,0.4,275.0,-1
1.6,0.4,350.0,-1
1.6,0.4,425.0,-1
1.6,0.4,500.0,-1
1.6,0.4,575.0,-1
1.6,0.4,650.0,-1
1.6,0.4,725.0,0
1.6,0.4,800.0,-1
1.6,0.4,875.0,-1
1.6,0.4,950.0,-1
1.6,0.4,1025.0,-1
1.6,0.4,1100.0,-1
1.6,0.4,1175.0,-1
1.6,0.4,1250.0,-1
1.6,0.4,1325.0,-1
1.6,0.4,1400.0,-1
1.6,0.4,1475.0,-1
1.6,0.4,1550.0,-1
1.6,0.4,1625.0,-1
1.6,0.4,1700.0,-1
1.6,0.4,1775.0,-1
1.6,0.4,1850.0,-1
1.6,0.4,1925.0,-1
1.6,0.4,2000.0,-1
1.9,0.4,50.0,-1
1.9,0.4,125.0,-1
1.9,0.4,200.0,1
1.9,0.4,275.0,-1
1.9,0.4,350.0,-1
1.9,0.4,425.0,-1
1.9,0.4,500.0,-1
1.9,0.4,575.0,-1
