Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
4.5,1.8,1200.0,-1,770414R3FIA6
0.7,8.1,175.0,-1,374077UJ4E8Y
0.2,7.1,2050.0,-1,004427ZW7ELB
8.1,8.0,1250.0,-1,4004746P9EDK
8.1,4.0,50.0,-1,2347823ME6YU
0.5,1.2,50.0,-1,804402Q75Y37
8.1,0.1,2050.0,-1,474481P8E2C6
0.1,4.4,1000.0,-1,344473ZSIYFS
3.6,7.4,1300.0,-1,443174MZLCCN
5.0,0.8,125.0,-1,4321130ILJCF
0.1,0.1,1225.0,-1,4777474JLOAY
8.1,0.3,825.0,-1,381108MTRJU1
7.9,4.0,1250.0,-1,070247X79J73
2.0,4.6,50.0,-1,7714475J00F7
4.1,8.1,50.0,-1,188427BLW541
2.5,0.3,675.0,-1,712234QNHAEB
2.9,4.4,1300.0,-1,3122442Q0YTK
0.1,4.3,1775.0,-1,181447KDBZF2
8.1,1.0,100.0,-1,447873I2NOLN
0.1,8.1,1375.0,-1,148314U9BTFR
5.6,5.5,1375.0,-1,414448YN8SJN
1.8,2.1,1125.0,-1,271343PNAEJ3
0.2,5.8,450.0,-1,344747P6PS89
0.1,2.4,600.0,-1,437708USBM6X
7.0,1.6,1275.0,-1,738703TBE9QF
5.6,0.4,775.0,-1,307434B47B4A
5.8,3.1,50.0,-1,277770CGY5BX
1.1,5.9,1400.0,-1,234103FELMGX
5.8,8.1,1375.0,-1,481247IU1II4
2.7,0.6,100.0,-1,772304XY4R6Y
2.4,6.7,125.0,-1,417003VDGS80
0.1,2.6,1425.0,-1,707242HHHN12
