Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
7.4,0.2,1925.0,-1,278184TQUSEW
0.2,8.1,325.0,-1,427444N308S7
0.2,0.1,875.0,-1,847442WKIFSH
7.5,8.1,1325.0,-1,484451VAAHRF
8.1,2.3,100.0,-1,4444847R6V79
0.6,5.7,2050.0,-1,258724NJIWMG
4.0,3.3,1275.0,-1,417777K4KIBT
2.0,3.5,50.0,-1,444871WEUZXG
0.3,0.9,2050.0,-1,475444Y0N2CF
3.1,8.1,1375.0,-1,582747HMB9J2
4.5,0.4,375.0,-1,454844LGYI0N
0.1,4.7,900.0,-1,444174PTFQGG
7.7,4.3,1275.0,-1,458487T1XOBA
3.7,7.4,50.0,-1,447482X1I65A
7.2,0.4,1000.0,-1,544144U08AWQ
1.4,0.4,125.0,-1,144155EMQHHB
0.1,3.3,1575.0,-1,418444Q660P9
3.1,0.5,1050.0,-1,184241YUA404
0.2,8.0,1575.0,-1,744414JR7GDO
5.2,3.0,50.0,-1,484484DRF2VS
2.2,5.4,1325.0,-1,144844CEMCF9
0.2,2.5,500.0,-1,247487YCF244
5.3,6.5,1350.0,-1,424244522M3Y
0.5,5.5,250.0,-1,424278XPK91Z
1.6,2.6,1100.0,-1,144478QCLZSB
7.0,0.5,400.0,-1,472782CLVNLS
6.2,2.4,1225.0,-1,748771P5E2TP
0.1,6.9,800.0,-1,1475449CYA8H
3.2,1.6,50.0,-1,444148JLHY1L
5.1,0.4,900.0,-1,42718761RX8M
0.1,1.3,1300.0,-1,4717458ZLUFI
2.4,5.7,50.0,-1,554474MDE9H6
