Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.5,0.5,650.0,-1,866477IHEVR8
7.3,4.1,1250.0,-1,7178869H2XWD
1.3,6.1,1350.0,-1,6878172Y25VV
0.5,1.3,2050.0,-1,87746149WNSA
7.3,0.9,150.0,-1,788677937WXI
4.1,0.1,650.0,-1,178748J2IJI8
0.5,3.3,1050.0,-1,478177FRLY4U
0.5,4.1,1650.0,-1,671817UXNQP5
2.5,3.7,1150.0,-1,78877826RTA2
2.1,0.5,950.0,-1,78888164814Q
0.1,1.7,350.0,-1,4748189TYIX2
1.3,1.7,1150.0,-1,741818JH841F
0.5,0.5,1050.0,-1,1764114S4INF
1.3,4.5,1050.0,-1,787877XAWY86
2.5,4.9,1250.0,-1,1141463YCNR7
0.5,3.3,1450.0,-1,867871ZZ2UEK
1.7,3.3,1050.0,-1,778777F8WVBB
1.3,0.5,850.0,-1,47717151NQHQ
7.3,0.5,350.0,-1,7676611ENJFO
0.9,2.5,1050.0,-1,188687JV8DQ5
6.5,3.7,1250.0,-1,1184186V2Q35
1.3,0.9,1050.0,-1,877687HLZA20
1.3,5.3,1350.0,-1,788787VALK8D
2.1,4.5,1150.0,-1,768748COKFID
0.9,4.1,1150.0,-1,671447YKD1MC
0.5,2.1,1150.0,-1,8868776FAVQS
0.1,2.9,950.0,-1,64146426NLWE
1.7,4.1,1050.0,-1,777174K5MLLW
0.9,4.1,1550.0,-1,7848765FYCHT
0.9,0.5,750.0,-1,484774NWAWRM
0.5,3.7,1550.0,-1,886168LXGBOZ
0.5,1.7,2050.0,-1,1481772RG5JZ
