Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
1.0,3.4,950.0,-1,626887TABDHS
7.9,0.4,425.0,-1,188777DZEPY9
7.0,6.7,1325.0,-1,478186GDOTMX
2.5,7.9,125.0,-1,1811485DJAPB
3.1,1.0,125.0,-1,117718551C4H
0.4,7.3,1475.0,-1,7778784CA3HS
4.6,0.7,1100.0,-1,7642482PTU7D
1.3,4.6,125.0,-1,177711RG7S0E
3.7,5.8,1325.0,-1,727417Q5R1YK
0.4,0.1,1025.0,-1,777674JNNQ43
0.1,7.0,650.0,-1,174287TY43JJ
6.7,3.1,1250.0,-1,711772LILK7K
0.1,1.6,275.0,-1,1861644JD6BP
0.4,4.6,1700.0,-1,688186JN7GPE
3.7,3.1,1250.0,-1,2118716PLYV7
7.0,0.7,1100.0,-1,2471674PW9L3
5.8,0.7,200.0,-1,186687WYQY6J
2.2,1.3,1175.0,-1,8888811M71XE
0.1,1.9,1325.0,-1,186226V9L4O9
1.6,4.9,1250.0,-1,18677464POQO
0.4,4.6,575.0,-1,474861XKXZQN
6.1,4.9,1325.0,-1,772277JVUZG1
0.7,6.4,200.0,-1,4776722FTCIA
4.9,7.3,1325.0,-1,171767VC7WWJ
1.9,2.8,50.0,-1,627768XMVS4Q
1.3,0.4,125.0,-1,147862QKFXRV
0.1,5.5,950.0,-1,7714268K4YS1
4.3,0.4,425.0,-1,117876IRRKS1
0.4,0.4,575.0,-1,8818876S17H1
0.4,2.8,575.0,-1,8877876X3KTT
7.3,1.3,125.0,-1,661861JIXF67
1.9,0.4,875.0,-1,271726TBB6X6
