Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
1.0,0.9,1100.0,-1,512214DMS8E3
8.0,7.8,1250.0,-1,662442WUB8M4
1.1,8.1,175.0,-1,612175W2AVFF
8.0,0.2,2050.0,-1,712214EIQAB5
7.7,1.4,150.0,-1,446276HPBJ2R
0.2,7.4,2050.0,-1,2446747OPCS3
5.4,3.4,1300.0,-1,4541562NTRP8
1.9,3.2,50.0,-1,4271226214ZI
3.5,8.1,1300.0,-1,242624CXHEDT
0.1,5.2,925.0,-1,645244Z5AOYU
0.2,2.1,2050.0,-1,722472LR84FK
4.6,0.3,725.0,-1,421621D9DG43
8.1,0.4,1100.0,-1,714716ZOZ4P4
0.3,0.5,300.0,-1,722244BGVG83
5.1,3.0,50.0,-1,772475XJGOM9
2.9,5.1,1300.0,-1,52544236ZTK7
0.4,4.8,1700.0,-1,226274QT7656
8.1,4.5,1275.0,-1,412524LG7BGG
3.0,0.7,150.0,-1,5676443N4C6X
0.5,5.4,250.0,-1,424522CQSNO7
1.0,7.1,1375.0,-1,456621PADMXR
3.7,7.7,50.0,-1,1567775BZFU2
0.2,2.9,600.0,-1,5742212V041H
3.5,1.7,1200.0,-1,426547ABM9WM
5.2,6.3,1350.0,-1,7424763OTWYG
0.1,2.7,1425.0,-1,76222218SET2
1.8,3.3,1050.0,-1,466625PBFUAZ
5.9,1.1,1175.0,-1,564211811C3N
6.8,0.4,600.0,-1,744576C4J42E
0.1,7.1,625.0,-1,714745XCA8GK
5.5,0.9,175.0,-1,746471YCV5Y2
7.6,2.4,1275.0,-1,752627ET1CCR
