Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
1.1,0.6,175.0,-1,747447POO7L8
8.1,8.1,1275.0,-1,474212S3C9QQ
0.1,5.8,1925.0,-1,7421112DO7EF
8.1,0.4,1025.0,-1,444144YOR26E
2.3,8.1,50.0,-1,7271746MYDTR
4.5,4.2,1300.0,-1,244177PJ4HO0
0.1,0.8,1475.0,-1,174277QMEVRS
5.7,2.7,50.0,-1,144114HHVU0V
0.1,4.7,750.0,-1,471171O0FNU4
2.8,8.1,1325.0,-1,444244WYUHN9
3.9,0.2,950.0,-1,4472426FJNN1
2.4,4.3,50.0,-1,424224XSNO8H
8.1,4.0,1200.0,-1,111244QZYDR8
1.4,3.7,1425.0,-1,444147YMEQP2
0.1,7.8,600.0,-1,441742J8PKW0
8.1,1.0,275.0,-1,217411YK8ATL
5.5,6.9,1375.0,-1,17122449M7D0
0.3,1.8,800.0,-1,744424XNL4ED
4.0,0.6,250.0,-1,444477SWVWS4
0.2,8.1,1550.0,-1,127744QFVE0E
6.0,1.9,1250.0,-1,247742HFCUOA
6.1,0.1,625.0,-1,7142142RVUIT
0.4,3.0,250.0,-1,474721E5MZ0Y
2.2,1.6,1200.0,-1,711721H601YZ
1.3,6.1,1350.0,-1,444424KPQNXR
0.9,6.0,250.0,-1,474414GZGH18
0.1,3.2,1900.0,-1,444447JGDQA0
8.0,3.2,50.0,-1,4472443YOW5G
1.8,0.1,725.0,-1,4244421JKOJ0
2.6,2.1,50.0,-1,474444SG8TQP
7.5,6.0,1325.0,-1,1212773666Z0
3.5,6.1,1400.0,-1,427444EBN1KU
