Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.7,7.8,1450.0,-1,478478RDP20E
8.1,0.6,250.0,-1,751711NEQAL0
0.1,0.1,850.0,-1,175085MO9B5N
6.0,0.1,2050.0,-1,528775KB917L
8.1,7.0,1250.0,-1,781275XFPI9E
3.8,7.6,50.0,-1,474055VEBVNY
3.7,3.6,1275.0,-1,782541NYWAAV
0.3,1.6,2050.0,-1,471541NWZP14
0.2,4.6,375.0,-1,177748MW615C
3.5,1.3,75.0,-1,4047422XFPUP
7.9,2.5,1275.0,-1,5008488TJOW2
4.4,7.7,1300.0,-1,45754715B4WO
5.1,0.4,975.0,-1,575227WCDFE0
0.2,8.1,325.0,-1,0850873ES9TL
0.6,4.5,1625.0,-1,145714B0Q8X3
6.2,3.0,75.0,-1,7521205V1DX8
0.4,1.6,175.0,-1,412221NSQ6DC
0.1,3.0,1000.0,-1,757081Q62E76
6.1,5.1,1325.0,-1,081744M5BCLV
2.5,1.0,1150.0,-1,020072AX4DUI
0.1,6.0,950.0,-1,270881OYE9YB
2.5,6.1,1350.0,-1,441422J2ULFN
7.6,0.4,950.0,-1,745445O39D4G
2.2,5.7,75.0,-1,5877720BW0L9
5.7,0.5,325.0,-1,4440281UAIMT
5.7,2.5,1225.0,-1,275782JU9XXQ
0.1,1.2,1325.0,-1,051440P1BNST
1.9,3.1,50.0,-1,774575XUAK4A
1.8,4.3,1100.0,-1,772545DE00A6
8.1,4.5,1275.0,-1,741075EWL16C
8.0,0.1,2025.0,-1,875270EA0I4D
1.6,0.3,375.0,-1,5777280BOTWX
