Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
3.5,0.3,600.0,-1,308824WJKYFT
0.1,7.7,2025.0,-1,277044DXOD8A
8.1,7.2,1225.0,-1,2710429O9VSO
1.7,7.9,150.0,-1,411487ENM6L1
8.1,3.5,50.0,-1,3730473IUZ47
8.1,1.3,1300.0,-1,212414YYN301
0.1,2.8,1425.0,-1,241834REQ37W
0.5,3.5,250.0,-1,444021V7LQOO
4.1,5.0,1350.0,-1,404274QFVK3X
0.1,6.2,950.0,-1,834414FCRV8C
7.1,0.4,450.0,-1,34783204A8SN
0.1,0.1,850.0,-1,4104742ISQNK
4.7,2.7,50.0,-1,233112HEBKIA
2.6,8.1,1375.0,-1,422044OCF9HX
5.1,2.1,1200.0,-1,422440BX1EZP
1.1,0.5,125.0,-1,44342043XXFM
7.3,4.2,1250.0,-1,3873134SRRNC
2.4,1.3,1200.0,-1,177023NLF9NN
5.4,7.8,1350.0,-1,7404723T3L8A
0.1,5.0,1850.0,-1,403244N9HWEI
2.3,5.3,50.0,-1,474482H0ESXP
1.9,4.1,1100.0,-1,370777TND8WW
0.3,6.0,350.0,-1,080442GQ9RSP
0.2,2.5,800.0,-1,824144YV6HTZ
0.3,7.4,1450.0,-1,171372QFMN3I
6.1,0.4,950.0,-1,800724WYJGHF
5.1,0.6,225.0,-1,4044429YR2KB
2.1,6.0,1350.0,-1,414821NLK98O
3.1,1.2,75.0,-1,274082967P4H
6.2,5.9,1350.0,-1,280187916RSI
3.7,7.7,50.0,-1,187143LX13XN
0.2,4.5,675.0,-1,474472YDFYWN
