Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
1.7,5.2,75.0,-1,849237631JJ1
8.1,0.7,1250.0,-1,778812J0R7T5
0.1,7.3,2050.0,-1,977734JNXTMM
7.0,8.1,1350.0,-1,891992KS39L7
0.1,0.1,1250.0,-1,718989KIPW1F
7.4,3.9,50.0,-1,124177X77QG1
3.8,3.9,1350.0,-1,049091WS2T11
3.6,0.4,300.0,-1,841870EJFL52
0.1,5.7,1000.0,-1,477074AUJK8S
3.0,8.0,1350.0,-1,749370DQTFC1
0.1,1.9,400.0,-1,7498875UNA9Q
8.1,4.5,1275.0,-1,782774M7R38T
8.0,0.4,325.0,-1,407849MVOGKF
3.9,8.1,50.0,-1,248441C4QW2P
0.2,8.1,375.0,-1,747473UMJ7L5
4.7,0.8,1100.0,-1,070047NMEAD9
0.1,4.0,1700.0,-1,924479MM2BP8
1.2,2.9,1050.0,-1,44378972EFEF
4.9,2.7,50.0,-1,442220GCEHMZ
0.2,8.1,1400.0,-1,274477UFLQRE
5.1,6.2,1350.0,-1,233197D7O3MV
2.2,0.5,875.0,-1,144428DUNWO4
6.1,2.9,1225.0,-1,774749ECPO8C
2.2,5.7,1325.0,-1,949797SOD81T
0.3,4.3,500.0,-1,744977T2FWH8
1.8,2.8,50.0,-1,742441ZCKI3Q
1.4,0.5,50.0,-1,344044VKE90T
5.8,0.6,175.0,-1,774333V9XND7
6.6,0.3,850.0,-1,743418I7S4UP
0.3,6.1,1600.0,-1,7704725063IQ
3.0,2.0,1225.0,-1,9832243BYRY9
1.9,7.3,125.0,-1,408743PB3T22
