Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
5.0,0.4,775.0,-1,213824U7JCNM
0.1,8.1,1675.0,-1,378840MR4YLZ
8.1,8.1,1225.0,-1,122837UMX5NA
2.8,6.6,50.0,-1,2542149RG5P3
0.1,2.7,1200.0,-1,7072780O4CJL
4.5,4.8,1300.0,-1,454844DMGAQT
1.6,2.0,50.0,-1,7452553HBRKT
8.1,1.2,50.0,-1,51423195IPHY
8.1,2.6,1250.0,-1,041513RK8BF9
0.1,8.1,650.0,-1,38437184Q1GN
3.3,8.1,1250.0,-1,340531XJ0W0X
0.4,4.7,500.0,-1,700554Z1DXP0
1.8,0.6,775.0,-1,70054493CZ2T
1.4,5.6,1300.0,-1,584801IX2QAA
4.2,0.4,50.0,-1,442780AZ16TO
8.0,0.4,750.0,-1,453344XOEOPY
7.3,5.4,1350.0,-1,384128TUOSS7
3.5,2.3,1125.0,-1,7714022KWD6Z
5.7,7.4,1325.0,-1,4543422IVMWW
0.2,2.3,600.0,-1,222842UG83IF
1.9,4.4,50.0,-1,0471107O58NM
5.8,1.9,1175.0,-1,288884AWFOM4
6.3,0.2,300.0,-1,344344HZ5Q0I
4.5,8.1,50.0,-1,012244PQ8W0T
2.1,8.1,400.0,-1,454244DUE71N
2.0,3.7,1175.0,-1,247150NXN718
2.4,0.4,275.0,-1,434045NLO12C
6.2,3.8,1275.0,-1,435703K18KSP
1.0,6.5,400.0,-1,4185234XIDU1
1.5,7.5,1375.0,-1,7458804K7CC0
3.2,6.2,1275.0,-1,388153GMYZAG
0.1,6.2,1600.0,-1,2514448ZCBTT
