Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
4.5,0.4,850.0,-1,000774YE60IY
0.1,8.1,1650.0,-1,744242NK1H0U
8.1,7.6,1250.0,-1,704242OI0068
2.9,6.6,50.0,-1,4022424CL6R6
0.1,1.5,2050.0,-1,24402439G85K
8.1,3.4,50.0,-1,724244LZKEUO
0.1,2.3,350.0,-1,144241M158KO
3.8,5.0,1325.0,-1,2444425B06FB
8.1,2.9,1325.0,-1,441772ZUZGXG
0.1,6.0,775.0,-1,221474G8IG3L
8.1,0.3,600.0,-1,424227BZH33L
4.5,2.3,50.0,-1,217472YPIRC9
0.9,2.8,1225.0,-1,740744UYDAAB
0.1,4.9,1925.0,-1,141044FXAZUH
4.9,8.1,1425.0,-1,414714JSM3PR
0.1,8.1,175.0,-1,400241UXQRPB
2.4,0.3,300.0,-1,214717PNBJBV
5.2,2.5,1300.0,-1,447747Z8K55C
6.6,5.3,1350.0,-1,444124QV9X2M
2.3,7.3,1300.0,-1,774444OWIEY2
0.9,4.8,175.0,-1,2442475WJCWD
5.0,8.1,50.0,-1,221747YFV671
2.0,0.8,925.0,-1,444744I7JWXK
6.9,0.8,1125.0,-1,242714Z3278E
1.0,5.2,1350.0,-1,0404271NWBLO
5.9,0.8,375.0,-1,272044GXFDSM
3.1,2.9,1225.0,-1,114744BRD2Y7
0.1,1.6,850.0,-1,2124445F94UY
0.1,3.0,1700.0,-1,4741045TVMT3
0.1,4.0,625.0,-1,724112LJ5IJ5
6.1,3.5,50.0,-1,42024731QGV2
1.6,1.8,50.0,-1,722744I9GBCJ
