Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.6,7.5,1400.0,-1,165684KVVU5N
8.1,0.6,200.0,-1,50548775EN7Q
0.1,0.8,300.0,-1,401041XOMFQJ
6.3,0.1,2050.0,-1,072081RY9C8M
8.1,6.8,1275.0,-1,5515469I3N9U
0.1,1.6,2000.0,-1,056250ANEGJP
3.8,8.1,50.0,-1,408584QWGS0J
3.9,3.5,1275.0,-1,452254CWOYZH
0.3,5.4,375.0,-1,556515PG7BJC
4.4,2.5,50.0,-1,548474R3S4FO
8.0,2.6,1275.0,-1,2188275T76QU
4.4,7.8,1300.0,-1,456114U3IPHL
5.4,0.4,875.0,-1,025766FECV3U
0.4,2.6,1100.0,-1,771657XN0JV6
0.1,4.8,1825.0,-1,56856412X99S
2.3,0.4,850.0,-1,567771DU8JGJ
0.9,8.1,175.0,-1,465504CINV45
1.6,3.1,75.0,-1,600776EAT0O7
7.2,3.2,50.0,-1,524466K5WC2P
1.6,5.0,1225.0,-1,256487PGW4OV
8.1,0.3,900.0,-1,200505HQ4O3U
6.1,5.0,1325.0,-1,272421WI5C1Z
2.7,0.6,175.0,-1,014170LWJWLD
2.4,6.0,75.0,-1,0755759IA9AY
0.1,0.2,1250.0,-1,758625S0M1ND
0.1,6.8,850.0,-1,774055XW7GT3
5.8,0.5,300.0,-1,470558V25UAX
0.2,3.2,550.0,-1,840100W5LDKD
5.8,2.4,1225.0,-1,555825NBZ94O
3.8,1.3,1175.0,-1,440660GPUNNU
2.7,6.7,1350.0,-1,422567598JGD
6.4,8.0,1375.0,-1,6842456HRYT5
