Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
1.5,0.6,75.0,-1,417448B3OM5D
8.0,8.1,1250.0,-1,3235380WTNVF
0.1,5.2,2050.0,-1,8431448F9YDT
8.1,0.4,1100.0,-1,355744PHAPPO
0.4,8.1,275.0,-1,823313Z59892
6.4,3.6,50.0,-1,734138XE2RYB
3.2,2.3,1250.0,-1,5575054TBM32
3.1,8.0,1350.0,-1,457825E7GQL2
0.3,4.1,625.0,-1,011444SMMB4K
6.7,4.3,1275.0,-1,775258OU7TR1
0.1,0.1,975.0,-1,802854HD3WDR
5.0,0.4,400.0,-1,078180QE5VKQ
3.8,7.3,50.0,-1,441084QXDQY6
8.1,0.8,150.0,-1,718014EZBDYX
0.1,2.9,1475.0,-1,274871Y2TDZ0
0.1,7.2,1450.0,-1,324444D4R2HB
2.2,3.6,50.0,-1,035804TK9T72
2.2,5.2,1300.0,-1,282121HLD5HY
5.3,0.6,1100.0,-1,820807ONS8Z3
5.5,6.7,1350.0,-1,148073400SWK
0.1,6.6,800.0,-1,424818VH7MU8
2.6,0.4,825.0,-1,544254UOFPBD
1.6,6.0,125.0,-1,831412ZU0QDX
4.3,2.3,50.0,-1,844455P1N1UE
0.1,7.7,2050.0,-1,772505OCX43Z
0.1,1.7,475.0,-1,843301YC58PT
4.4,4.4,1350.0,-1,730731PJJRZ5
8.0,2.5,1275.0,-1,417142YD94F0
7.0,0.4,625.0,-1,534174ZBN7A5
1.4,3.3,1050.0,-1,741288PW8IGP
8.1,5.9,1300.0,-1,048473QW5VXV
5.5,2.6,1225.0,-1,3481244YB0E9
