Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.1,6.8,1925.0,-1,4271248P1FJ1
8.1,0.6,250.0,-1,844801ICTT51
3.6,7.5,50.0,-1,8204477EBU1S
0.1,0.6,625.0,-1,24408058OAT2
8.1,6.0,1275.0,-1,707404ISZDIZ
4.3,2.5,2050.0,-1,704048RJIZPH
0.2,5.3,675.0,-1,270821ELY44L
3.8,8.0,1300.0,-1,001440PPZ0LY
4.5,0.4,975.0,-1,1804424HGIN2
4.6,2.7,50.0,-1,444480BIDQNP
8.1,1.2,1275.0,-1,821824MNSM7C
0.3,3.3,1500.0,-1,822414A0JWZX
3.7,4.4,1325.0,-1,408440M2KLT0
1.3,3.1,100.0,-1,441482Q0GK2U
0.5,8.0,250.0,-1,888802JD9PF3
2.9,0.4,325.0,-1,101847YBD25N
7.5,3.3,50.0,-1,47240409OO8C
2.0,1.4,1175.0,-1,82241287LT6N
6.7,3.6,1250.0,-1,1084848CO4EH
1.3,5.8,1350.0,-1,828008PF2C8L
5.5,0.5,300.0,-1,100424Y6OZKN
1.5,5.7,125.0,-1,0884823YZ2BF
0.4,2.9,850.0,-1,778124H4EW20
6.2,7.5,1375.0,-1,844778DUU5SE
0.5,8.1,1425.0,-1,442248454NL3
6.8,0.4,800.0,-1,848127HAQD99
0.8,0.8,75.0,-1,4240425WPP7Z
0.2,0.1,1200.0,-1,8842207D7SPX
4.8,2.4,1200.0,-1,144720EVEPC1
1.9,4.0,1075.0,-1,847417ADCDJI
5.4,5.7,1350.0,-1,70820437F3TU
0.2,4.9,1800.0,-1,442087ECRM1G
