Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
5.7,1.3,75.0,-1,926170OYQM98
0.1,7.0,2050.0,-1,106422UVT6WJ
8.0,8.1,1275.0,-1,978443WNSR00
1.6,8.1,150.0,-1,879047FH953X
0.1,0.1,1275.0,-1,294903PF5PCK
4.5,3.7,1325.0,-1,49146648NAK1
0.8,2.9,200.0,-1,318666179ET1
8.1,0.4,1150.0,-1,691367YNX6Q7
3.5,8.1,1325.0,-1,264244E2ZLOH
0.1,5.8,950.0,-1,367366S00Z14
3.6,0.4,875.0,-1,094148EWOY6P
8.1,4.1,50.0,-1,822241BSDVB2
8.1,4.4,1275.0,-1,428120MCQYSQ
0.1,3.6,1650.0,-1,7422903V3FNS
2.7,0.5,100.0,-1,864978GUP90I
1.2,2.7,975.0,-1,621711TSVBE2
8.1,0.3,400.0,-1,080912UTLCQ0
0.6,8.1,1375.0,-1,079326C6IX4W
5.8,6.3,1375.0,-1,446697SQSKKQ
0.1,0.6,575.0,-1,03040221Q2EA
0.2,5.7,250.0,-1,826690BP4Y1Z
2.4,5.5,1325.0,-1,426079IV07T6
5.7,1.4,1175.0,-1,447264Y9R5KV
4.0,7.4,50.0,-1,191291VTPP3Z
5.8,0.3,625.0,-1,370926QI7JDG
2.4,5.8,50.0,-1,733924EYMWRM
3.0,2.0,1250.0,-1,2907463L7AEI
5.9,3.5,50.0,-1,246909QQGWA6
0.6,5.7,1625.0,-1,477476C2NZKE
0.5,0.8,50.0,-1,481494OEDKEQ
7.7,2.0,100.0,-1,874990MK2W9G
0.4,4.1,625.0,-1,402646LOOUW9
