Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
4.0,0.6,225.0,-1,714323GSGZF1
0.1,7.6,2025.0,-1,222424GYRQMR
8.1,7.1,1225.0,-1,224772LN7G0Z
6.8,0.1,2050.0,-1,722244HVC1SL
1.7,8.0,150.0,-1,274474TWA5I5
0.1,0.8,1975.0,-1,273274F2EOJH
3.3,4.2,1275.0,-1,7222714HYSYV
8.0,3.3,50.0,-1,117234U0AP12
0.2,3.5,375.0,-1,414247VFURXY
7.6,0.4,925.0,-1,144757RNELLA
0.4,0.2,975.0,-1,7774127W75U2
4.2,8.1,1200.0,-1,147544CNQIFA
0.1,6.5,900.0,-1,774721C3JNS6
0.2,4.2,1700.0,-1,777415QVJ0UO
6.8,3.8,1275.0,-1,121472UBBZUQ
4.2,0.7,1100.0,-1,142471VKT20V
0.7,0.4,175.0,-1,344245OHAJKF
6.9,0.7,225.0,-1,2242326WSZSN
2.2,5.1,50.0,-1,234171R7N9VJ
0.5,3.0,1075.0,-1,242437160D1E
1.5,7.9,1375.0,-1,272122BDU22M
5.4,2.8,75.0,-1,7777227V4R2H
4.9,5.9,1350.0,-1,227124H8R3ZG
1.4,5.6,1350.0,-1,274412BHM4YU
0.3,5.8,350.0,-1,422724TBZ6JF
2.1,1.4,1200.0,-1,2344236TYV0I
1.6,2.4,50.0,-1,3357425LYDZ0
8.1,1.8,1325.0,-1,4432349W4MBM
6.3,8.1,1375.0,-1,474341QH20H2
5.0,2.6,1225.0,-1,42472478ZTGX
3.7,7.8,50.0,-1,442477SQD4JG
5.0,0.3,650.0,-1,171247CF00ZS
