Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.8,2.3,1500.0,-1,427237GG8UKH
8.1,8.1,950.0,-1,4484316SNCKQ
5.7,1.8,50.0,-1,788427IRP6K2
1.5,8.1,50.0,-1,3347849ZSOOG
0.1,8.1,2050.0,-1,747728FGKQGG
8.0,3.0,1175.0,-1,277147QE3EE6
0.7,3.0,200.0,-1,183848DXFR89
3.4,6.4,1150.0,-1,848233OON3GN
4.2,2.0,975.0,-1,7744447BTQEU
0.1,8.1,950.0,-1,841433WBV547
0.1,0.1,775.0,-1,221883OUMMPC
8.1,4.4,75.0,-1,327747WDAFYM
0.1,4.7,925.0,-1,284433SNYENE
0.6,4.8,2050.0,-1,1771739L1G39
1.7,0.1,2050.0,-1,821141ER8M0F
6.5,5.8,1350.0,-1,813374Z7TWUL
2.8,0.8,350.0,-1,848414U0FWCU
2.7,5.3,50.0,-1,442447CFM1Z5
0.9,6.4,1475.0,-1,274821SWAO9D
7.7,2.2,525.0,-1,3887448XQ5UM
3.0,3.9,1400.0,-1,442777KD0I48
1.9,6.6,600.0,-1,4748122T42Z3
5.5,8.1,1100.0,-1,448384BGXVA7
1.6,2.3,800.0,-1,4722433T1PY2
3.4,2.9,50.0,-1,8474742VW23X
5.8,3.8,1025.0,-1,473837FWK7AJ
2.6,8.1,1525.0,-1,244273DWGI3E
1.2,0.1,1300.0,-1,814444K0U070
1.6,2.6,2050.0,-1,724317ODILRA
0.1,4.4,1525.0,-1,4811247IQOAK
0.7,5.0,400.0,-1,487332N2Q5YM
5.6,2.6,575.0,-1,723733UEA0YF
