Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
1.8,0.5,425.0,-1,537347312TKF
8.1,8.1,1325.0,-1,253718NDHC9Y
0.1,6.6,1800.0,-1,2171447T17UN
8.1,0.7,1375.0,-1,017347G2816X
2.7,7.7,100.0,-1,225813RICXLR
7.0,2.9,50.0,-1,422205TPI5ES
4.4,4.4,1275.0,-1,127514W76S9C
0.1,2.2,1425.0,-1,2335248RYPJQ
0.1,4.5,500.0,-1,048713Y6L0B2
3.2,8.1,1325.0,-1,0787477HZQYE
5.6,0.1,625.0,-1,134208ZD4R1Q
8.1,4.4,1300.0,-1,423412GJRI0G
3.3,1.3,1125.0,-1,834421GT05F5
0.1,8.1,550.0,-1,8224559O6Q9F
2.7,4.5,50.0,-1,11352362BLJI
4.2,1.7,50.0,-1,2831503HVFNF
1.5,4.8,1350.0,-1,815433QTCJ8K
8.1,0.5,325.0,-1,370372WHQBZY
5.7,6.8,1300.0,-1,584252ILVQDU
5.9,2.1,1200.0,-1,245824VKY276
0.9,2.5,50.0,-1,442728TLF31U
0.1,0.7,900.0,-1,2200421Q6K6U
0.1,4.1,1800.0,-1,581222Q97E2M
0.9,8.1,1425.0,-1,328281BG6Y6D
1.4,6.2,350.0,-1,85488339ZCVJ
7.6,0.1,850.0,-1,002221J5H2NZ
1.9,2.8,1200.0,-1,855700PTK6CZ
3.5,0.1,700.0,-1,234744M4XN9A
6.2,1.1,200.0,-1,813583T4RBIQ
3.2,6.0,1350.0,-1,347553AUP6T2
0.1,1.8,475.0,-1,744337HMZ2UJ
7.5,6.2,1275.0,-1,2224225H9V6Z
