Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Phase,Barcode
0.5,3.7,950.0,-1,848688TGE4YC
8.1,8.1,2050.0,-1,448883WML5DR
8.1,0.1,150.0,-1,882176KMG6UV
7.3,8.1,50.0,-1,277184F867UI
6.1,0.1,2050.0,-1,478412QXHUYR
8.1,3.7,1350.0,-1,8887182JNGHA
2.5,3.7,2050.0,-1,278278UA8FH1
3.7,0.1,650.0,-1,848288M0WQ24
2.5,8.1,150.0,-1,318378KC4YFZ
6.1,3.3,50.0,-1,676828XSJOGN
0.9,0.9,50.0,-1,677788SWAM1B
8.1,0.5,1150.0,-1,168886NDAQGI
7.7,6.9,1250.0,-1,812838PMNNTU
7.7,4.9,2050.0,-1,748487EY5TW8
8.1,5.3,150.0,-1,4388378UX13U
0.5,0.5,750.0,-1,8888873Y4YME
5.3,1.3,1150.0,-1,788811FWV4H5
1.3,4.9,1450.0,-1,173728FJ9O6X
5.7,0.5,250.0,-1,7138888WHLSA
2.5,0.9,1150.0,-1,1827864UAB35
8.1,2.5,2050.0,-1,876787V2Z9K8
2.5,3.3,1150.0,-1,712448A2Q1WB
6.5,0.1,750.0,-1,112778GY80T7
8.1,8.1,550.0,-1,8467673SN9DM
3.3,1.7,2050.0,-1,862772XDO1RF
3.7,0.9,150.0,-1,878638OG97MR
8.1,2.9,150.0,-1,671762U6A29L
8.1,0.1,1950.0,-1,888712DFRWK9
6.1,8.1,1950.0,-1,7372270LMOI0
0.1,4.5,550.0,-1,147378ZMPBDT
4.1,0.1,2050.0,-1,878877K5YDR1
7.3,6.5,2050.0,-1,687888MLKT9I
